,id,latitude,longitude,zipcode
8601,51036524,32.70841,-117.15398,92101
8602,51040315,32.80258,-117.17657,92111
8603,51042376,32.69661,-117.12697,92113
8604,51043113,32.73975,-117.16493,92103
8605,51043453,32.7921,-117.23258,92109
8606,51043777,32.76388,-117.11758,92116
8607,51045093,32.75383,-117.24787,92107
8608,51045454,32.8087,-117.25802,92109
8609,51046047,32.80201,-117.25473,92109
8610,51046269,32.87454,-117.21631,92039
8611,51046848,32.79951,-117.25815,92109
8612,51046849,32.78432,-117.25396,92109
8613,51049344,32.83129,-117.20387,92117
8614,51050010,32.72124,-117.17068,92101
8615,51050017,32.76503,-117.19724,92110
8616,51051724,32.74545,-117.23886,92107
8617,51058877,32.71793,-117.15765,92101
8618,51064566,32.710827,-117.15451,92101
8619,51066001,32.81213,-117.25479,92109
8620,51066341,32.774708,-117.250931,92109
8621,51067197,32.761871,-117.251205,92109
8622,51067198,32.761845,-117.251137,92109
8623,51067201,32.761871,-117.251205,92109
8624,51069808,32.70788,-117.13138,92102
8625,51070615,32.72575,-117.16895,92101
8626,51073459,32.72885,-117.0594,92114
8627,51073764,32.78442,-117.25264,92109
8628,51074016,32.71171,-117.15782,92101
8629,51074323,32.707,-117.1599,92101
8630,51074995,32.78444,-117.25377,92109
8631,51083781,32.77526,-117.25244,92109
8632,51085486,32.80349,-117.22281,92140
8633,51086555,32.75022,-117.17099,92103
8634,51093859,32.75033,-117.25193,92107
8635,51103508,32.93368,-117.24883,92014
8636,51104121,32.75742,-117.14729,92116
8637,51104583,32.75367,-117.18422,92103
8638,51106099,32.72844,-117.12692,92104
8639,51107531,32.7565,-117.13695,92104
8640,51110948,32.71939,-117.15526,92101
8641,51112035,32.62452,-117.05629,91911
8642,51121714,32.75161,-117.14351,92104
8643,51122255,32.7849,-117.25381,92109
8644,51124073,32.79853,-117.23181,92109
8645,51126198,32.82938,-117.18459,92117
8646,51127047,32.80557,-117.25489,92109
8647,51127098,32.95273,-117.22208,92130
8648,51129917,32.75051,-117.20897,92110
8649,51132226,32.71727,-117.15652,92101
8650,51146103,32.79639,-117.24592,92109
8651,51151230,32.87308,-117.21697,92039
8652,51152192,32.78093,-117.25311,92109
8653,51153264,32.95784,-117.12316,92129
8654,51153422,32.71559,-117.13758,92102
8655,51156556,32.75953,-117.11627,92116
8656,51167204,32.795944,-117.256081,92109
8657,51169105,32.7287,-117.13211,92104
8658,51171209,32.71282,-117.15664,92101
8659,51171443,32.71076,-117.15892,92101
8660,51171950,32.83525,-117.22474,92117
8661,51173973,32.79878,-117.24594,92109
8662,51174845,32.71216,-117.15704,92101
8663,51175428,32.78061,-117.17415,92111
8664,51179133,32.78136,-117.16619,92111
8665,51187096,32.81704,-117.27131,92037
8666,51191053,32.77343,-117.25379,92109
8667,51192371,32.71153,-117.15626,92101
8668,51194405,32.80218,-117.23406,92109
8669,51195899,32.82461,-117.19189,92117
8670,51211301,32.66754,-117.05572,92139
8671,51211655,32.71628,-117.12306,92102
8672,51212610,32.81583,-117.27034,92037
8673,51214167,32.71551,-117.13352,92102
8674,51216143,32.71246,-117.15154,92134
8675,51217100,32.76252,-117.16033,92018
8676,51218832,32.71296,-117.16042,92101
8677,51218871,32.71787,-117.157,92101
8678,51219774,32.64557,-117.0684,91910
8679,51220499,32.74518,-117.09076,92105
8680,51220639,32.74509,-117.0904,92105
8681,51220696,32.74562,-117.09194,92105
8682,51230022,32.70441,-117.0876,92113
8683,51232723,32.71864,-117.12219,92102
8684,51232901,32.76763,-117.05005,92115
8685,51233187,32.80228,-117.24411,92109
8686,51236469,32.64014,-117.06751,91910
8687,51237052,32.71422225763716,-117.10883384151836,92102
8688,51248083,32.75581,-117.22398,92110
8689,51260393,32.70577,-117.13069,92113
8690,51262108,32.86958,-117.21739,92122
8691,51263084,32.64447,-117.06804,91910
8692,51263903,32.64798,-116.96343,91915
8693,51265867,32.61122,-116.99757,Unknown
8694,51267397,32.64869,-117.07475,91910
8695,51267743,32.8012,-117.2521,92109
8696,51268045,32.77207,-117.25102,921009
8697,51270194,32.72724,-117.12951,92104
8698,51278579,32.71248,-117.16974,92101
8699,51280249,32.826,-117.27401,92037
8700,51280312,32.71529,-117.15786,92101
8701,51280440,32.66789,-117.04973,92139
8702,51284338,32.62648,-117.09029,91910
8703,51288940,32.70917,-117.15188,92101
8704,51290609,32.74326,-117.13194,92104
8705,51292646,32.70939,-117.15935,92101
8706,51299786,32.72107,-117.16779,92101
8707,51303700,32.74348,-117.13222,92104
8708,51304871,32.71454,-117.15551,92101
8709,51307363,32.77666,-117.25274,92109
8710,51307775,32.83615,-117.27482,92037
8711,51309828,32.79748,-117.24662,92109
8712,51311954,32.74429,-117.10604,92105
8713,51312364,32.78206,-117.18817,92110
8714,51324516,32.7851,-117.06818,92120
8715,51326284,32.74208,-117.15974,92103
8716,51326912,32.81058,-117.26867,92037
8717,51328608,32.72488,-117.05308,92114
8718,51330094,32.68745,-117.10247,92136
8719,51330863,32.88627,-117.24473,92037
8720,51331147,32.85513,-117.20181,92122
8721,51331209,32.740486,-117.230568,92107
8722,51331648,32.80605,-117.23601,92109
8723,51331846,32.82823,-117.18123,92111
8724,51332054,32.73925,-117.16337,92103
8725,51335387,32.80112,-117.23019,92109
8726,51335683,32.7497,-117.11602,92104
8727,51336147,32.74828,-117.11619,92104
8728,51346258,32.69835,-117.12219,92113
8729,51346884,32.752239,-117.251099,92107
8730,51348399,32.80607,-117.21779,92109
8731,51348655,32.740486,-117.230568,92107
8732,51349720,32.75796,-117.13001,92116
8733,51349965,32.773888,-117.250206,92109
8734,51350378,32.774094,-117.250336,92109
8735,51350401,32.81814,-117.16319,92111
8736,51352882,32.72817,-117.16759,92101
8737,51360842,32.7154,-117.15447,92101
8738,51361160,32.7678,-117.05228,92115
8739,51361287,32.7684,-117.04997,92115
8740,51362435,32.74472,-117.15045,92103
8741,51363414,32.74049,-117.23057,92107
8742,51364288,32.740486,-117.230568,92107
8743,51366037,32.72811,-117.16426,92101
8744,51367472,32.80382,-117.23359,92109
8745,51368060,32.86763,-117.23352,92161
8746,51368331,32.83248,-117.27225,92037
8747,51375027,32.76473,-117.19544,92110
8748,51384553,32.76153,-117.25106,92109
8749,51385979,32.79645,-117.24781,92109
8750,51386212,32.740486,-117.230568,92107
8751,51386267,32.71662,-117.16037,92101
8752,51386312,32.75322,-117.11928,92104
8753,51386501,32.75135,-117.12018,92104
8754,51387014,32.77995,-117.13239,92108
8755,51387225,32.740486,-117.230568,92107
8756,51387704,32.740486,-117.230568,92107
8757,51388212,32.740486,-117.230568,92107
8758,51389056,32.76309,-117.25135,92109
8759,51390392,32.80618,-117.21782,92109
8760,51392567,32.75041,-117.19468,92110
8761,51394216,32.78834,-117.16439,92111
8762,51394393,32.86633,-117.21745,92122
8763,51402766,32.80411,-117.23515,92109
8764,51409142,32.78937,-117.24114,92109
8765,51409238,32.73696,-117.1609,92103
8766,51409242,32.75175,-117.1953,92110
8767,51414878,32.85832,-117.22873,92122
8768,51421692,32.82214,-117.16482,92117
8769,51426223,32.74178,-117.09535,92105
8770,51428861,32.71502,-117.13635,92102
8771,51432555,32.77381,-117.25216,92109
8772,51445045,32.76249,-117.14855,92116
8773,51445530,32.74838,-117.06769,92115
8774,51449032,32.75462,-117.14289,92104
8775,51449615,32.75279,-117.25,92107
8776,51449953,32.779949,-117.251801,92109
8777,51451968,32.74754,-117.156799,92103
8778,51456335,32.86105,-117.22291,92039
8779,51458558,32.7086,-117.16318,92101
8780,51467890,32.74273,-117.11875,92104
8781,51469136,32.86276,-117.23255,92161
8782,51469232,32.73076,-117.22924,92106
8783,51469273,32.9404,-117.12392,92129
8784,51469627,32.78017,-117.25326,92109
8785,51469987,32.7139,-117.15825,92101
8786,51471515,32.74057,-117.17474,92103
8787,51471612,32.71836,-117.15296,92134
8788,51472483,32.77172,-117.25067,92109
8789,51473290,32.81884,-117.21218,92117
8790,51473529,32.79561,-117.23991,92109
8791,51476382,32.71226,-117.15318,92101
8792,51479048,32.80232,-117.19554,92117
8793,51485313,32.789772,-117.240074,92109
8794,51487481,32.69189,-117.10425,92113
8795,51487716,32.7479,-117.24123,92107
8796,51488972,32.78395,-117.25294,92109
8797,51491654,32.74754,-117.156799,92103
8798,51492443,32.72532,-117.11993,92104
8799,51493112,32.80656,-117.21631,92140
8800,51493984,32.70913,-117.15141,92101
8801,51493997,32.7732,-117.05815,92115
8802,51494257,32.8731,-117.20411,92122
8803,51494471,32.86857,-117.22012,92122
8804,51502969,32.71083,-117.15203,92101
8805,51503178,32.94304,-117.2333,92130
8806,51503931,32.72282,-117.24614,92106
8807,51504087,32.8695,-117.22387,92122
8808,51506679,32.752335,-117.251068,92107
8809,51507120,32.75227,-117.25106,92107
8810,51507501,32.752247,-117.251122,92107
8811,51507675,32.77474132725086,-117.20628640637274,92110
8812,51507781,32.75538,-117.12172,92104
8813,51507798,32.84796,-117.27256,92037
8814,51507823,32.77468428050819,-117.20455389096244,92110
8815,51509584,32.80524,-117.04376,92119
8816,51517108,32.75139,-117.14358,92104
8817,51518560,32.76656,-117.25134,92109
8818,51518620,32.77518,-117.25119,92109
8819,51521415,32.95489,-117.20741,92130
8820,51522976,32.71194,-117.15846,92101
8821,51527316,32.71066,-117.15103,92101
8822,51538561,32.7028,-117.1238,92113
8823,51540465,32.71181,-117.15829,92101
8824,51543746,32.75508,-117.13621,92104
8825,51543775,32.96613,-117.17783,92130
8826,51544807,32.91389,-117.1377,92126
8827,51549026,32.77636,-117.07777,92182
8828,51549033,32.77621,-117.07777,92182
8829,51549036,32.77629,-117.07924,92182
8830,51550232,32.77238,-117.06869,92115
8831,51550248,32.77197,-117.06866,92182
8832,51550263,32.77072,-117.06848,92182
8833,51550278,32.77053,-117.06885,92182
8834,51550292,32.77142,-117.06875,92182
8835,51550307,32.77283,-117.06914,92182
8836,51550533,32.7719,-117.06849,92182
8837,51550547,32.77165,-117.067,92182
8838,51550552,32.7712,-117.06674,92182
8839,51550562,32.7698,-117.06715,92115
8840,51550572,32.77112,-117.06868,92182
8841,51550582,32.77109,-117.06666,92182
8842,51550767,32.77174,-117.07573,92182
8843,51550782,32.76946,-117.07719,92115
8844,51551079,32.77129,-117.06812,92182
8845,51551091,32.77225,-117.06805,92115
8846,51551106,32.77107,-117.06838,92182
8847,51551124,32.77131,-117.06802,92182
8848,51551133,32.77233,-117.06794,92115
8849,51551156,32.77242,-117.06637,92182
8850,51551480,32.77102,-117.07077,92182
8851,51551498,32.771,-117.07,92182
8852,51551518,32.77074,-117.07084,92182
8853,51551538,32.77305,-117.07116,92182
8854,51551547,32.77103,-117.06987,92182
8855,51551565,32.77101,-117.07072,92182
8856,51551621,32.76967,-117.0667,92115
8857,51551642,32.77029,-117.06655,92115
8858,51551657,32.77041,-117.06871,92182
8859,51551672,32.77164,-117.06707,92182
8860,51551681,32.77184,-117.06799,92182
8861,51551700,32.77056,-117.06672,92115
8862,51556103,32.72731,-117.16155,92101
8863,51558257,32.79227,-117.2462,92109
8864,51559817,32.71559,-117.14006,92134
8865,51560204,32.82194,-117.17039,92117
8866,51565438,32.75893,-117.12923,92116
8867,51567173,32.77599,-117.07677,92182
8868,51567193,32.77623,-117.07847,92182
8869,51567199,32.71231,-117.07423,92114
8870,51567206,32.77662,-117.07855,92182
8871,51567216,32.77448,-117.07804,92182
8872,51567234,32.77626,-117.07653,92182
8873,51567244,32.77632,-117.07857,92182
8874,51568416,32.71858,-117.15328,92134
8875,51569385,32.77192,-117.07462,92182
8876,51569400,32.77192,-117.07672,92182
8877,51569413,32.77069,-117.07668,92115
8878,51569420,32.77161,-117.07641,92182
8879,51569433,32.77204,-117.07668,92182
8880,51569453,32.77194,-117.07462,92182
8881,51569466,32.77058,-117.07484,92182
8882,51569476,32.77016,-117.07666,92115
8883,51569482,32.77017,-117.07609,92115
8884,51569493,32.77174,-117.0762,92182
8885,51570103,32.77129,-117.07547,92182
8886,51570120,32.7734,-117.07496,92182
8887,51570141,32.7714,-117.07475,92182
8888,51570151,32.77343,-117.07527,92182
8889,51570166,32.77132,-117.07494,92182
8890,51570223,32.77143,-117.07679,92182
8891,51570284,32.77678,-117.06352,92115
8892,51570299,32.77843,-117.06321,92182
8893,51570308,32.77668,-117.06478,92115
8894,51570316,32.77675,-117.06523,92115
8895,51570335,32.77685,-117.06343,92115
8896,51570346,32.77807,-117.0634,92182
8897,51570356,32.77195,-117.0752,92182
8898,51570382,32.77163,-117.07475,92182
8899,51570839,32.77323,-117.07536,92182
8900,51570851,32.77227,-117.07341,92182
8901,51570863,32.77392,-117.07332,92182
8902,51570873,32.77192,-117.07358,92182
8903,51571084,32.77404,-117.07364,92182
8904,51571093,32.77188,-117.07532,92182
8905,51571423,32.76817,-117.07011,92115
8906,51571440,32.76808,-117.07056,92115
8907,51571457,32.76801,-117.07001,92115
8908,51571470,32.76789,-117.06885,92115
8909,51571482,32.76847,-117.07049,92115
8910,51572247,32.77712,-117.06515,92115
8911,51572260,32.77714,-117.06514,92115
8912,51572275,32.77692,-117.06378,92115
8913,51572287,32.77689,-117.06339,92182
8914,51572295,32.77664,-117.06553,92115
8915,51572310,32.77754,-117.06529,92182
8916,51575376,32.79429,-117.03258,92119
8917,51576440,32.72966,-117.23033,92106
8918,51576690,32.79191,-117.20268,92117
8919,51579753,32.72181,-117.23259,92106
8920,51580445,32.94988,-117.11007,92129
8921,51580902,32.72252,-117.23248,92106
8922,51581105,32.7225,-117.23066,92106
8923,51581239,32.72325,-117.23261,92106
8924,51581466,32.72321,-117.23221,92106
8925,51583645,32.72721,-117.12782,92104
8926,51584849,32.79328,-117.20481,92117
8927,51585856,33.04183,-117.0809,92127
8928,51586677,32.74831,-117.22681,92110
8929,51588444,32.86842,-117.210266,92122
8930,51592070,32.56075,-117.06247,92173
8931,51596472,32.71863,-117.15521,92101
8932,51601237,32.74114,-117.24758,92107
8933,51604295,32.7766,-117.19637,92110
8934,51605701,32.79723,-117.25561,92109
8935,51605758,32.80472,-117.25378,92109
8936,51606997,32.77342,-117.25322,92109
8937,51607919,32.7278,-117.16135,92101
8938,51609899,32.76048,-117.1374,92116
8939,51615808,32.83936,-117.2754,92037
8940,51618875,32.70936069883688,-117.16168346772984,92101
8941,51620947,32.77538,-117.25267,92109
8942,51623144,32.79139,-117.17905,92111
8943,51623331,32.71325,-117.07525,92114
8944,51623530,32.76409,-117.25096,92109
8945,51624242,32.80209,-117.11914,92123
8946,51624671,32.79015,-117.24138,92109
8947,51624873,32.71473,-117.17093,92101
8948,51625274,32.86816,-117.21125,92122
8949,51625893,32.71438,-117.16015,92101
8950,51635552,32.82839,-117.21589,92117
8951,51639739,32.71406,-117.1608,92101
8952,51640417,32.71249,-117.1595,92101
8953,51640548,32.71302,-117.15794,92101
8954,51640590,32.71454,-117.15998,92101
8955,51640888,32.7144,-117.15976,92101
8956,51641027,32.74758,-117.12651,92104
8957,51642031,32.74793,-117.12709,92104
8958,51643846,32.70945,-117.15287,92101
8959,51651354,32.78418,-117.25212,92109
8960,51653521,32.78469,-117.2538,92109
8961,51656054,32.7163,-117.14083,92102
8962,51656063,32.71694,-117.14036,92102
8963,51656127,32.77661,-117.1502,92108
8964,51657738,32.78314,-117.25381,92109
8965,51658065,32.804,-117.23627,92109
8966,51661311,32.75757,-117.14904,92163
8967,51665147,32.83429,-117.20228,92117
8968,51666906,32.75344,-117.22179,92110
8969,51667106,32.98217,-117.13281,92129
8970,51670004,32.78594,-117.25409,92109
8971,51670160,32.94869,-117.24882,92014
8972,51670806,32.69438,-117.09991,92113
8973,51671058,32.71351,-117.14436,92102
8974,51671121,32.71356,-117.14422,92102
8975,51671734,32.7578,-117.06825,92115
8976,51673681,32.71997,-117.0639,92114
8977,51673899,32.74754,-117.156799,92103
8978,51674042,32.72088,-117.0639,92114
8979,51674695,32.766712,-117.055847,92115
8980,51677166,32.68748,-117.10791,92113
8981,51684506,32.80378,-117.22138,92109
8982,51689739,32.79407,-117.09319,92120
8983,51692159,32.76776,-117.2526,92017
8984,51696264,32.56795,-117.08676,92154
8985,51703911,32.74395,-117.05791,92115
8986,51709829,32.91552,-117.13343,92126
8987,51710042,32.77375,-117.20326,92110
8988,51712328,32.763138,-117.250259,92109
8989,51712368,32.75327,-117.15912,92103
8990,51712846,32.70927,-117.15574,92101
8991,51713764,32.79985,-117.12814,92123
8992,51714306,32.70602,-117.12591,92113
8993,51715954,32.77186,-117.25358,92109
8994,51728041,32.75431,-117.22343,92110
8995,51728243,32.8001,-117.22981,92109
8996,51733091,32.80595,-117.23388,92109
8997,51733457,32.64456,-117.06851,91910
8998,51733965,32.76292,-117.12968,92116
8999,51734363,32.81321,-117.16624,92111
9000,51735260,32.78619163996251,-117.0999493673314,92120
9001,51753683,32.75373,-117.09362,92115
9002,51754790,32.96609,-117.17615,92130
9003,51754804,32.87062,-117.22172,92037
9004,51763574,32.95635,-117.12442,92129
9005,51770632,32.77298,-117.1738,92111
9006,51771356,32.775055,-117.252502,92109
9007,51773812,32.83493,-117.20029,92117
9008,51774278,32.93653,-117.06961,92128
9009,51775360,32.91084,-117.15295,92126
9010,51775362,32.9114,-117.15451,92126
9011,51785001,32.75274,-117.22858,921009
9012,51787331,32.82366,-117.1689,92117
9013,51788951,32.70978,-117.12388,92102
9014,51789600,32.70972,-117.12717,92102
9015,51790615,32.93679,-117.06729,92131
9016,51791215,32.79859,-117.20612,92117
9017,51793051,32.80064,-117.23229,92109
9018,51798857,32.92084,-117.14256,92126
9019,51801378,32.73855,-117.232,92107
9020,51806272,32.79305,-117.25172,92109
9021,51816527,32.715176583865244,-117.15348757022802,92101
9022,51818175,32.82271,-117.26436,92037
9023,51818522,32.68826,-117.108,92113
9024,51819422,32.72974,-117.16531,92101
9025,51820553,32.76447,-117.18969,92110
9026,51821366,32.68432,-117.10975,92113
9027,51824060,32.85438,-117.24006,92037
9028,51825287,32.808201953312235,-117.14097761956164,92123
9029,51826048,32.81528,-117.08221,92124
9030,51829115,32.746425589452144,-117.13665416449616,92104
9031,51832408,32.80293,-117.25488,92109
9032,51835616,32.79774,-117.24765,92109
9033,51839864,32.69288,-117.0372,92114
9034,51841364,32.83125,-117.19959,92117
9035,51842531,32.7664,-117.25032,92109
9036,51842879,32.78437,-117.09493,92120
9037,51845285,32.72434,-117.22763,92106
9038,51845383,32.80416,-117.04679,92119
9039,51846533,32.87279,-117.20113,92122
9040,51846850,32.94609,-117.24538,92014
9041,51848376,32.79979,-117.24219,92109
9042,51854915,32.70738,-117.16193,92101
9043,51855078,32.70963,-117.15928,92101
9044,51855415,32.91043,-117.15441,92126
9045,51860913,32.71756,-117.15721,92101
9046,51861761,32.85023,-117.2535,02037
9047,51868155,32.74189,-117.22367,92106
9048,51869419,32.74455,-117.23393,92107
9049,51871799,32.76255,-117.13821,92116
9050,51872258,32.78846,-117.23962,92109
9051,51872821,32.79422,-117.23218,92109
9052,51883895,32.71216,-117.15537,92101
9053,51885108,32.716251,-117.153801,92101
9054,51885152,32.78073,-117.25317,92109
9055,51887439,32.78487,-117.12981,92108
9056,51887586,32.80333,-117.23027,92109
9057,51888114,32.74343,-117.16266,92103
9058,51889294,32.70922,-117.16003,92101
9059,51889702,32.79629,-117.23518,92109
9060,51891259,32.78326,-117.23353,921009
9061,51891864,32.71777,-117.16978,92101
9062,51892378,32.74237,-117.15978,92103
9063,51892391,32.70395,-117.13508,92113
9064,51894874,32.71184,-117.15699,92101
9065,51902205,32.70919,-117.15438,92101
9066,51902269,32.72075,-117.12526,92102
9067,51903160,32.70925,-117.15525,92101
9068,51903307,32.72418,-117.22795,92106
9069,51903401,32.72443,-117.22788,92106
9070,51904994,32.7908,-117.23414,92109
9071,51905322,32.74676,-117.14775,92103
9072,51905327,32.74078,-117.23627,92107
9073,51907848,32.71015,-117.14781,92134
9074,51910269,32.7465,-117.18595,92110
9075,51911928,32.71057,-117.16576,92101
9076,51911978,32.71249,-117.15742,92101
9077,51915931,32.91258,-117.15439,92126
9078,51922690,32.6012,-116.9999,91911
9079,51923604,32.77025,-117.04637,92115
9080,51928117,32.72762,-117.16264,92101
9081,51928741,32.75167,-117.25061,92107
9082,51929434,32.75231,-117.25039,92107
9083,51929479,32.71458,-117.03874,92114
9084,51933981,32.80293,-117.15237,92123
9085,51939364,32.72574,-117.16746,92101
9086,51940346,32.68781,-117.02915,92139
9087,51948942,32.69794,-117.12927,92113
9088,51958448,32.80917,-117.17622,92111
9089,51959875,32.70082,-117.13986,92113
9090,51960776,32.77839,-117.25123,92109
9091,51961608,32.791072895886565,-117.23613256461746,92109
9092,51962517,32.82766,-117.20653,92117
9093,51967276,32.7962,-117.23743,92109
9094,51968674,32.71226,-117.1676,92101
9095,51969745,32.86232,-117.23399,92161
9096,51970702,32.63008,-117.02244,91910
9097,51970722,32.81406,-117.20204,92117
9098,51984405,32.7957,-117.01632,92119
9099,51986460,32.80192,-117.23214,92109
9100,51988883,32.72901,-117.16622,92101
9101,51989104,32.76011,-117.2492,92109
9102,51989841,32.79517,-117.23463,92109
9103,51989948,32.75033,-117.24897,92107
9104,51990079,32.64115,-117.07038,91910
9105,52001075,32.7447,-117.09116,92105
9106,52001284,32.76733,-117.24998,92109
9107,52003091,32.84408,-117.24461,92037
9108,52004235,32.8719,-117.21551,92039
9109,52004293,32.77404,-117.25198,92109
9110,52008850,32.71771,-117.15721,92101
9111,52010094,32.72075,-117.16122,92101
9112,52014328,32.72366,-117.25075,92106
9113,52014472,32.83604,-117.17946,92117
9114,52014872,32.73567,-117.08022,92105
9115,52026135,32.78882,-117.24118,92109
9116,52028917,32.7755,-117.25262,92109
9117,52028919,32.77553,-117.25078,92109
9118,52034168,32.76956,-117.03662,91942
9119,52034544,32.79128,-117.25453,92109
9120,52038185,32.72457,-117.07617,92105
9121,52038332,32.75213,-117.05353,92115
9122,52039762,32.80929,-117.1406,92123
9123,52043579,32.80624,-117.23465,92109
9124,52054281,32.7468,-117.06329,92115
9125,52054689,32.70945,-117.11942,92102
9126,52054996,32.77813,-117.25298,92109
9127,52056026,32.71424,-117.15812,92101
9128,52056319,32.751505160020514,-117.12995875838132,92104
9129,52059540,32.73443,-117.23535,92107
9130,52059634,32.71961,-117.15715,92101
9131,52060224,32.71553,-117.14434,92102
9132,52060475,32.71549,-117.14553,92102
9133,52060556,32.7136,-117.1458,92134
9134,52060603,32.71391,-117.14562,92102
9135,52063353,32.7919,-117.25545,92109
9136,52072936,32.71505,-117.14043,92102
9137,52085971,32.56011,-117.06248,92173
9138,52089530,32.78274,-117.20629,92110
9139,52090678,32.77381,-117.25199,92109
9140,52090869,32.811,-117.25465,92109
9141,52094904,32.83353,-117.19857,92117
9142,52097085,32.6847202277864,-117.0195055317863,91902
9143,52108033,32.71801,-117.1318,92102
9144,52110173,32.71607,-117.14252,92102
9145,52113156,32.77631,-117.25256,92109
9146,52114108,32.71432,-117.16102,92101
9147,52114253,32.71435,-117.15933,92101
9148,52114599,32.71452,-117.1595,92101
9149,52114688,32.74478,-117.1856,92110
9150,52114957,32.94895,-117.22744,92130
9151,52115137,32.77306,-117.17506,92110
9152,52121362,32.95923,-117.11018,92129
9153,52128935,32.79274,-117.24529,92109
9154,52128943,32.76163,-117.14582,92116
9155,52130942,32.775021,-117.082787,92115
9156,52131467,32.76486,-117.11956,92116
9157,52131689,32.79268,-117.23823,92109
9158,52131867,32.70925,-117.14276,92134
9159,52132490,32.72789,-117.11461,92104
9160,52134619,32.8356,-117.22389,92117
9161,52135367,32.76049,-117.12215,92116
9162,52146449,32.75057,-117.11716,92116
9163,52146688,32.75141,-117.11557,92104
9164,52147770,32.78317,-117.25196,92109
9165,52147773,32.78253,-117.25189,92109
9166,52149289,32.71021,-117.15193,92101
9167,52149457,32.71146,-117.15334,92101
9168,52149596,32.7096,-117.15237,92101
9169,52149816,32.70919,-117.15331,92101
9170,52150130,32.70938,-117.15313,92101
9171,52150155,32.73693,-117.2539,92107
9172,52150866,32.74071,-117.12985,92104
9173,52151377,32.93752,-117.2475,92014
9174,52151834,32.91136,-117.15428,92126
9175,52152579,32.644,-116.94412,91915
9176,52162886,32.84862,-117.27028,92037
9177,52168674,32.91273,-117.15284,92126
9178,52171557,32.77524,-117.25115,92109
9179,52172240,32.96134,-117.19037,92130
9180,52174101,32.70962,-117.15365,92101
9181,52175140,32.79184,-117.23468,92109
9182,52175163,32.79487,-117.24293,92109
9183,52183797,32.75481,-117.14556,92103
9184,52186628,32.71372,-117.109,92102
9185,52187148,32.79675,-117.25588,92109
9186,52189018,32.70998,-117.15401,92101
9187,52189171,32.70914,-117.15349,92101
9188,52189367,32.70958,-117.15219,92101
9189,52190334,32.71111,-117.15383,92101
9190,52190529,32.71146,-117.15208,92101
9191,52190761,32.860573,-117.234779,92037
9192,52191226,32.70921,-117.15382,92101
9193,52191338,32.71021,-117.15199,92101
9194,52192965,32.71438,-117.16016,92101
9195,52193201,32.71304,-117.16073,92101
9196,52194792,32.70699,-117.15363,92101
9197,52202386,32.71603,-117.15317,92101
9198,52202752,32.62236,-116.96244,91915
9199,52204367,32.74469,-117.15828,92103
9200,52205276,32.78298,-117.25313,92109
9201,52205505,32.85177,-117.25436,92037
9202,52206227,32.7094,-117.16138,92101
9203,52206279,32.73783,-117.12858,92104
9204,52206756,32.7162,-117.11079,92102
9205,52207372,32.72387,-117.06396,92114
9206,52209660,32.93071,-117.09374,92131
9207,52216310,32.75287,-117.22821,92110
9208,52216796,32.71018,-117.14404,92134
9209,52217246,32.93246,-117.09337,92131
9210,52219326,32.70757,-117.15587,92101
9211,52219406,32.76775,-117.05223,92115
9212,52219567,32.76835,-117.05207,92115
9213,52220832,32.63625,-117.03672,91910
9214,52222969,32.71364,-117.14431,92102
9215,52223370,32.71475,-117.14589,92102
9216,52223606,32.7154,-117.14413,92102
9217,52223609,32.71323,-117.14464,92134
9218,52224107,32.71473,-117.14388,92134
9219,52224232,32.71505,-117.14536,92102
9220,52224812,32.71381,-117.14595,92134
9221,52224967,32.71208,-117.14589,92102
9222,52230776,32.71089,-117.14426,92102
9223,52238108,32.71196,-117.15814,92101
9224,52238790,32.71741,-117.15361,92134
9225,52239640,32.71359,-117.15796,92101
9226,52240892,32.733555,-117.13298,92104
9227,52244338,32.77024,-117.18472,92110
9228,52245153,32.7737,-117.2509,92109
9229,52245154,32.77364,-117.25019,92109
9230,52245155,32.7736,-117.25067,92109
9231,52245430,32.70858,-117.15338,92101
9232,52245948,32.70969,-117.1519,92101
9233,52246094,32.71031,-117.15357,92101
9234,52246702,32.72917,-117.24711,92107
9235,52256814,32.71961,-117.15754,92101
9236,52260505,32.86817,-117.2273,92161
9237,52261614,32.70575,-117.15516,92101
9238,52266189,32.80698,-117.25991,92109
9239,52269089,32.70538,-117.15564,92101
9240,52279566,32.74429,-117.1876,2110
9241,52282701,32.71827,-117.15912,92101
9242,52283054,32.71209,-117.15904,92101
9243,52284997,32.71348,-117.15464,92101
9244,52285330,32.7177,-117.15519,92101
9245,52287700,32.74754,-117.156799,92103
9246,52297517,32.72627,-117.2543,92107
9247,52300678,32.70805,-117.15439,92101
9248,52305448,32.70788,-117.1526,92101
9249,52305753,32.77548,-117.25169,92109
9250,52306125,32.79035,-117.24219,92109
9251,52306171,32.70918,-117.15516,92101
9252,52306384,32.79842,-117.24393,92109
9253,52311124,32.81883,-117.20259,92117
9254,52318193,32.7098,-117.15673,92101
9255,52318240,32.69037,-117.11647,92113
9256,52318391,32.71618,-117.15019,92134
9257,52318748,32.70772,-117.14757,92134
9258,52321576,32.72703,-117.25023,92107
9259,52321957,32.72428,-117.22932,92106
9260,52321958,32.76353,-117.25115,92109
9261,52321960,32.75165,-117.17299,92103
9262,52324012,32.7452,-117.25033,92107
9263,52324250,32.74718,-117.25077,92107
