id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
990185,4 bed/2 ba Family Retreat in SD,4888818,Teresa,,Mira Mesa,32.91983,-117.14921,Entire home/apt,151,4,13,2019-07-31,0.13,1,32,0,
998231,Gorgeous Convenient San Diego Home,2527764,Kathy,,Linda Vista,32.7813,-117.18205,Entire home/apt,200,28,96,2021-06-20,0.92,1,329,1,
1000522,"BOAT, BED & BREAKFAST - ""DANCES WITH WAVES"" 56'",2990799,Shaun,,Midtown District,32.71937,-117.22115,Entire home/apt,564,2,11,2018-02-19,0.12,7,75,0,
1001069,"Little Italy, 22nd Floor,  Views",5424014,Michael,,Little Italy,32.72142,-117.16605,Entire home/apt,150,30,20,2017-07-19,0.20,1,302,0,
1003174,Charming cozy bedroom in San Diego,5062900,Susanna,,Balboa Park,32.72829,-117.13077,Private room,60,1,12,2020-10-01,0.12,2,321,0,
1006312,La Jolla Dream Villa,5534249,Axel,,Pacific Beach,32.81988,-117.22895,Entire home/apt,900,4,0,,,1,0,0,
1034805,Kid Friendly Home Blocks From Beach,5695845,Stephanie,,Pacific Beach,32.80629,-117.24603,Entire home/apt,299,6,15,2021-07-11,0.15,1,0,1,
1037247,Windansea #1; Check calendar for special $$,2409798,Terry,,La Jolla,32.82882,-117.27689,Entire home/apt,111,1,468,2021-12-17,4.47,7,31,82,
1063149,Modern townhouse with luxury spa,5851927,Tyler,,North Hills,32.75169,-117.13169,Entire home/apt,343,5,65,2021-11-27,0.62,1,12,6,
1072842,The Best Place In South Park!,5901435,Justin,,Balboa Park,32.72254,-117.12924,Entire home/apt,101,2,127,2021-11-09,1.21,1,156,10,
1080319,Stacey's 2 Bedroom Beach Home,5942374,Stacey,,Mission Bay,32.76117,-117.24918,Entire home/apt,355,1,130,2021-11-24,1.45,11,289,26,
1080326,Stacey's 3 Bedroom Beach Duplex,5942374,Stacey,,Mission Bay,32.76047,-117.24995,Entire home/apt,306,1,4,2020-06-29,0.06,11,268,0,
1080335,Stacey's 5 Bd Water View Beach Home,5942374,Stacey,,Mission Bay,32.76104,-117.2495,Entire home/apt,881,1,30,2021-10-12,0.30,11,279,5,
1083576,"Quaint Cottage Heart of North Park, Location A+!",869862,John,,North Hills,32.74577,-117.13193,Entire home/apt,95,1,580,2021-11-30,5.54,2,0,95,
1083946,Furnished Entire Home/Condo in Downtown/San Diego,5959985,Matt,,East Village,32.71703,-117.15313,Entire home/apt,179,30,1,2018-09-05,0.02,2,319,0,
1101470,Charming Getaway with Skyline View,3134951,Eric,,Balboa Park,32.71847,-117.14397,Entire home/apt,121,1,363,2021-11-06,3.94,3,347,44,
1108080,"""Hip"" Housing in North Park",6084137,Shawnee,,North Hills,32.74355,-117.13709,Entire home/apt,214,3,2,2017-03-13,0.02,2,264,0,
1109171,Private Tiny Home Cottage in North Park,12239315,Meredith,,North Hills,32.74672,-117.12161,Entire home/apt,111,2,211,2021-12-14,3.92,2,344,40,
1115516,cozy private room in pacific beach,48669,Jennifer,,Pacific Beach,32.80746,-117.23471,Private room,98,4,31,2021-05-25,0.30,1,307,2,
1127311,30 Day Min 5-STAR Bed/Bath with Extras!,6183960,Susan,,Balboa Park,32.71798,-117.13071,Private room,50,30,216,2020-03-31,2.08,1,69,0,
1133487,2 Bdr Bungalow - Block from Beach!,2003694,Edwin,,Ocean Beach,32.75296,-117.24718,Entire home/apt,188,2,114,2021-11-30,1.11,3,281,17,
1163324,Central San Diego 3 bedroom 2 bath with yard.,6372118,Daniel,,Clairemont Mesa,32.82392,-117.19548,Entire home/apt,284,3,64,2021-11-27,1.17,1,357,6,
1171359,Beach Condo STEPS to sand w/ parking & AC!,6412997,Christina,,Ocean Beach,32.75086,-117.25112,Entire home/apt,475,4,201,2021-12-07,2.51,2,90,30,
1180719,Beautiful Spacious Beach Flat,4983902,Jena,,Pacific Beach,32.79908,-117.25619,Entire home/apt,350,2,110,2021-11-28,1.07,1,356,16,
1183323,Beach Escape! Well stocked! Large Decks! Peaceful!,6473290,Terri,,Mission Bay,32.783859,-117.252075,Entire home/apt,261,3,99,2021-12-13,0.97,1,116,37,
1197919,Craftsman in North Park - Single,3434582,June,,North Hills,32.74429,-117.12451,Private room,85,8,12,2021-06-07,0.12,1,267,3,
1198495,The Village Retreat!,5619197,La Jolla Dream Homes,,La Jolla,32.84386,-117.27335,Entire home/apt,500,3,123,2021-11-20,1.18,6,324,26,
1200632,Jewel Above La Jolla Shores - 4 Bed 4.5 Bath Heated Pool Ocean View,6558055,Sarah,,La Jolla,32.84941,-117.24859,Entire home/apt,3300,1,1,2013-12-01,0.01,16,346,0,
1206065,Mission Beach 2BD 1.5BA #2-50 ft to the beach,2409798,Terry,,Mission Bay,32.7666,-117.25187,Entire home/apt,281,2,87,2021-08-09,0.85,7,200,7,
1210797,5 Blocks to BEACH!,768726,Gregory,,La Jolla,32.86039,-117.25262,Entire home/apt,550,7,6,2015-01-03,0.06,2,365,0,
1233047,Enjoy Stunning Views of San Diego!,6724344,David,,Roseville,32.72637,-117.23791,Entire home/apt,304,3,100,2021-11-28,0.97,1,188,10,
1246698,Pet-Friendly Blue Bungalow Artist Retreat,4212739,Andrea,,South Park,32.72632,-117.12641,Entire home/apt,116,2,3,2021-11-27,2.00,1,65,3,
1252651,OB Blue BeachHome 2 Blks to Ocean,6627782,Sarah,,Ocean Beach,32.74276,-117.25235,Entire home/apt,231,3,175,2021-11-29,2.58,2,275,44,
1255655,Colorful Condo located in San Diego,6839595,Chris,,Mission Valley,32.77351,-117.14657,Entire home/apt,220,3,15,2021-09-14,0.15,1,267,3,
1260804,Little Italy 4 BR View House Parking San Diego,2885527,Linda,,Midtown,32.73176,-117.1679,Entire home/apt,307,3,206,2021-11-28,2.01,5,146,20,
1284694,Downtown Victorian Loft Views,6989346,John,,Grant Hill,32.71084,-117.14251,Entire home/apt,139,3,195,2021-09-26,1.89,13,333,14,
1285153,1 Bed in a 4 Bed Dorm at Fun Little Italy Hostel,3324885,Bobby,,Cortez Hill,32.72383,-117.16552,Hotel room,39,1,154,2021-12-13,1.54,7,193,31,
1286742,Mission Beach 2BD 1.5 BA #3 50 ft To The Sand,2409798,Terry,,Mission Bay,32.76751,-117.25213,Entire home/apt,281,2,97,2021-08-24,0.95,7,353,7,
1288433,LA MAISON D'ANTONOV S.A.,6990454,John,,Midtown,32.74113,-117.17391,Private room,250,2,13,2021-11-28,0.58,1,365,11,
1301778,Swanky Casa Ocean Beach 1 Blk to Beach with A/C,7078456,Joshua,,Ocean Beach,32.74829,-117.2517,Entire home/apt,391,2,348,2021-12-11,3.40,1,25,66,
1309621,Ocean View Beach House (Sleeps 8) Steps 2 Beach,7118915,Cece,,Mission Bay,32.76744,-117.25172,Entire home/apt,411,4,48,2021-11-29,0.53,1,314,1,
1316496,Big 3BD 2 blks to Beach Ocean View,7151315,Richard,,Pacific Beach,32.80727,-117.25695,Entire home/apt,242,3,225,2021-11-15,2.19,7,294,25,
1335408,Modern Spacious Yoga Studio!,7241138,Jim,,North Hills,32.74008,-117.12451,Entire home/apt,121,2,461,2021-11-27,4.48,1,298,37,
1339446,"SanDiego, Hillcrest, 1 Master Bedroom & Bath",7263590,Nelson,,Midtown,32.74874,-117.14694,Private room,132,30,28,2019-07-21,0.27,1,365,0,
1346986,The Cali Surf Palace,7307828,Sharon & Terry,,University City,32.84688,-117.21555,Private room,75,2,243,2021-12-05,2.38,1,341,33,
1364898,"Private Entry, Quiet Spacious Queen, Studio VIEW",3322353,Mary & Jeff,,Mira Mesa,32.93489,-117.13761,Entire home/apt,90,30,135,2016-12-16,1.31,1,111,0,
1374898,On park. 1 bed apt.has air & parking.+kitchen+w&d,7450232,Anthony,,West University Heights,32.7631,-117.14528,Entire home/apt,136,2,356,2021-12-05,3.49,2,92,38,
1378432,Walk to bay private bath deck priv kitchenette,2315442,Michael,,Park West,32.72676,-117.16562,Private room,66,1,499,2021-10-10,5.02,10,0,26,
1388706,Modern/Custom Beach House - Del Mar,7512090,Cameron,,Del Mar Heights,32.93485,-117.25528,Entire home/apt,420,3,50,2021-12-19,0.57,1,207,14,
1393531,Soak in a Hot Tub at a Mediterranean Beach House,4088030,Jordan,,Ocean Beach,32.7521,-117.2501,Entire home/apt,1344,2,28,2021-11-27,0.27,3,358,4,
1393792,Private room in Chula Vista,5488607,Soley,,Otay Ranch,32.63544,-116.98259,Private room,54,3,22,2021-07-09,0.21,3,48,10,
1399003,Charming in Little Italy,1457673,Kit,,Little Italy,32.72021,-117.16694,Entire home/apt,127,31,6,2021-09-18,0.12,13,17,1,
1402502,Pacific Beach 2BDRM- Ocean Front Building,1457673,Kit,,Pacific Beach,32.79729,-117.25606,Entire home/apt,149,30,6,2021-09-23,0.08,13,64,3,
1404080,"Pets OK. Sofa bed in living room, private bath.",7577799,Alicia,,Webster,32.72841,-117.09147,Shared room,33,2,57,2020-03-09,0.63,1,0,0,
1417446,Sunny Secret Cottage Outdoor Patio & A/C,1028287,Rick,,North Hills,32.74205,-117.14027,Entire home/apt,134,5,78,2021-10-16,0.77,2,49,4,
1438332,"Private room w/bath, Chula Vista",5488607,Soley,,Otay Ranch,32.63461,-116.98408,Private room,58,1,33,2021-11-20,0.34,3,362,4,
1445441,Beautiful Mission Beach San Diego,7760051,Diana,,Mission Bay,32.76202,-117.25154,Entire home/apt,350,7,7,2017-07-22,0.07,1,82,0,
1456924,Mission Beach 2BR/1.5 Bath #4 50 ft to the sand!,2409798,Terry,,Mission Bay,32.7668,-117.2513,Entire home/apt,295,2,89,2021-08-24,0.88,7,348,11,
1471989,Cozy Haven,7881064,Randy,,Bay Park,32.78725,-117.19874,Entire home/apt,220,3,71,2021-10-31,0.72,2,129,8,
1479166,"1 block to the beach,dog friendly w/ a.c.!",7914983,Rich&Adrienne,,Ocean Beach,32.75159,-117.25048,Entire home/apt,220,3,48,2021-12-19,0.49,1,207,20,
1482943,"Studio Cottage, Walk to Balboa Park, (has A/C!)",3570259,Yola,,Park West,32.73037,-117.16279,Entire home/apt,107,2,444,2021-12-05,4.96,2,156,57,
1484257,"Pacific Beach Clean Relaxing Flat- 1br, Sleeps 5",874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,142,3,38,2021-09-06,0.39,30,357,5,
1487384,"Pool, Spa, View & Location",7953750,Laura,,La Jolla,32.82294,-117.23845,Entire home/apt,829,4,74,2021-11-22,0.75,1,199,15,
1493005,Charming Historical Family Home,3113080,Shaun,,Grant Hill,32.7072,-117.14632,Entire home/apt,85,2,5,2021-07-22,0.06,1,0,3,
1507011,"San Diego condo 2br/2ba, 1 parking",8049900,Maureen,,West University Heights,32.75722,-117.1492,Entire home/apt,150,30,1,2015-02-27,0.01,1,299,0,
1508327,"Cozy Ocean View Beach Cottage707 -1BA,1BA Sleeps-5",874515,Luke,,Mission Bay,32.78531,-117.25386,Entire home/apt,219,3,27,2021-11-08,0.27,30,361,9,
1511791,Fabulous Ocean Front Home 3br 2bath- Sleeps 9,874515,Luke,,Mission Bay,32.78574,-117.254,Entire home/apt,644,3,30,2021-11-14,0.32,30,341,11,
1511818,"Lovely Relaxing Ocean View-1bedroom, Sleeps 4",874515,Luke,,Mission Bay,32.78568,-117.25392,Entire home/apt,261,3,28,2021-11-13,0.28,30,354,10,
1526733,2 Bedroom University Heights/North Park House,8146188,Ariana/Anthony,,West University Heights,32.76029,-117.14143,Entire home/apt,110,3,2,2021-01-01,0.15,1,2,1,
1552090,Private Casita in Sunny San Diego near SDSU,8266339,Troy,,College Area,32.77189,-117.05322,Entire home/apt,65,2,292,2021-12-10,3.02,1,248,12,
1570908,Charming Private Mission Bay Studio 1,8336938,Vacation Rentals By Aaron,,Bay Park,32.79125,-117.20184,Entire home/apt,111,7,67,2021-12-06,0.66,46,323,20,
1573662,House Overlooking Harbor Near Downtown!,2908076,Danny,,Midtown,32.74461,-117.17871,Entire home/apt,900,30,3,2015-07-13,0.03,1,364,0,
1576848,Clairemont Oasis,8381999,Jacqueline,,North Clairemont,32.83825,-117.19443,Entire home/apt,299,3,3,2021-02-15,0.03,6,8,1,
1577427,Sunny San Diego,8381999,Jacqueline,,North Clairemont,32.8366,-117.19631,Private room,59,2,153,2021-10-23,1.53,6,90,6,
1579303,2-bedroom Mission Beach home with private patio,11295162,Tracy,,Mission Bay,32.76264,-117.25021,Entire home/apt,200,4,180,2021-12-07,1.97,4,296,37,
1588930,University Heights Craftsman Home,8475198,David,,West University Heights,32.76104,-117.14964,Entire home/apt,180,2,108,2020-02-26,1.31,1,60,0,
1589977,Ocean View Studio,8482255,Anita,,La Jolla,32.82229,-117.2676,Entire home/apt,156,3,124,2021-10-25,1.23,1,47,14,
1602553,Downtown Victorian Gem,6989346,John,,Grant Hill,32.71139,-117.14231,Entire home/apt,120,3,130,2021-11-20,1.32,13,339,12,
1630071,Villa 37th San Diego,5958063,Mario,,City Heights West,32.74914,-117.11334,Private room,85,1,50,2021-11-14,0.64,2,365,8,
1632229,50 Steps to the Bay & 100 steps to the Ocean!,2855121,Corinne,,Mission Bay,32.78433,-117.25137,Entire home/apt,140,3,309,2021-11-28,4.57,3,31,59,
1632472,SD Condo: ~15 minutes to EVERYTHING,8673010,Sherri,,City Heights West,32.74655,-117.11584,Entire home/apt,125,7,0,,,1,264,0,
1646885,"Spacious apartment, old world charm",3006274,Kathryn,,Midtown,32.74141,-117.17774,Entire home/apt,116,3,209,2021-11-17,2.08,2,230,45,
1650100,"Bayside Chic Tropical 3 Bed, 2bath-1 Block toOcean",874515,Luke,,Mission Bay,32.77275,-117.2508,Entire home/apt,447,3,14,2021-06-20,0.17,30,358,5,
1669816,"10min 2 Gaslamp Seaworld,Zoo,Duplex,2bd,Parking",5436910,Alex,,Loma Portal,32.74342,-117.24162,Entire home/apt,158,1,234,2021-11-27,2.44,7,31,25,
1671814,California (S)-San Diego-Balboa Park Studio Hotel,602654,Rey,,East Village,32.71914,-117.15409,Entire home/apt,190,3,7,2016-01-15,0.07,4,40,0,
1671943,California (S)-San Diego-Balboa Park 1 Bdrm Hotel,602654,Rey,,East Village,32.71914,-117.15409,Entire home/apt,228,3,1,2016-12-07,0.02,4,28,0,
1672059,Spacious 2 bed 2 bath Beach getaway,4456144,Ryan,,Pacific Beach,32.80348,-117.23679,Entire home/apt,147,30,7,2021-09-12,0.07,1,151,3,
1678113,"Private Room, spacious & bright, a true delight.",8857641,Madir,,Linda Vista,32.77774,-117.16903,Private room,65,1,26,2021-08-20,0.26,2,6,4,
1687571,Canyon Hideaway Garden Apartment in South Park,8919509,Shirley,,South Park,32.72111,-117.12341,Entire home/apt,140,7,49,2021-11-26,0.50,2,131,8,
1696519,"Luxury Condo w/KING Bed, Work Space, AC & Parking!",8959661,Molly,,Pacific Beach,32.80259,-117.24146,Entire home/apt,212,4,287,2021-12-03,2.93,15,266,26,
1707839,Beautiful Spanish home in charming neighborhood,9010628,Marie-France,,Kensington,32.77018,-117.10637,Entire home/apt,430,3,6,2019-07-30,0.06,1,339,0,
1712953,Cozy Ocean Front Beach Cottage 3829- 1br,874515,Luke,,Mission Bay,32.78531,-117.25401,Entire home/apt,293,3,47,2021-11-21,0.54,30,318,13,
1713214,"Cozy Ocean View Beach Cottage711-1Br,Stepsto Ocean",874515,Luke,,Mission Bay,32.78524,-117.25375,Entire home/apt,219,3,18,2021-10-26,0.22,30,294,7,
1713841,Our San Diego Urban Retreat,708301,Susie And Marcelo,,Clairemont Mesa,32.80862,-117.15669,Private room,39,2,56,2021-06-17,0.59,1,48,3,
1717642,San Diego house~Views~Sunrise to Sunset,6934650,Melanie,,Midtown,32.74064,-117.17361,Entire home/apt,166,5,63,2021-12-15,1.04,6,267,29,
1725503,Hillcrest House on Quiet Canyon,1489623,James,,Midtown,32.7441,-117.14994,Entire home/apt,135,4,98,2021-11-29,0.98,3,211,21,
1728300,"Bayside Beachy Duplex/Flat- 2br, 1ba- Sleeps 8",874515,Luke,,Mission Bay,32.77265,-117.25075,Entire home/apt,310,3,15,2021-06-13,0.22,30,358,5,
1731316,Mission Hills - Cozy Canyon Condo,2833973,Jack And Eric,,Midtown,32.74226,-117.17433,Entire home/apt,79,2,349,2021-12-13,3.50,1,135,62,
1742509,Adorable South Mission Beach Studio 3- Sleeps 3,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,125,3,17,2021-11-08,0.21,30,351,2,
1742633,Adorable  South Mission Studio 8- Sleeps 3,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,139,3,23,2021-11-06,0.41,30,322,10,
1743101,Downtown Victorian Loft Getaway,6989346,John,,Grant Hill,32.71276,-117.14387,Entire home/apt,142,3,124,2021-09-27,1.26,13,344,11,
1746543,"Spacious, Modern & Walkable!",9192036,Gail & Beth,,North Hills,32.74027,-117.12716,Entire home/apt,153,3,31,2021-10-03,0.32,7,220,4,
1746666,Modern Hide-away near Zoo & Park,9192036,Gail & Beth,,North Hills,32.74043,-117.12706,Entire home/apt,156,3,58,2021-09-18,0.73,7,179,2,
1750470,"Compact, Sexy, Modern for Two",9192036,Gail & Beth,,North Hills,32.74054,-117.1274,Entire home/apt,152,3,48,2020-07-14,0.49,7,205,0,
1751176,"2 Bed, 2 Bath Luxury in North Park",9192036,Gail & Beth,,North Hills,32.74086,-117.12829,Entire home/apt,329,3,3,2019-09-30,0.08,7,173,0,
1751254,Romantic & Walkable in North Park,9192036,Gail & Beth,,North Hills,32.74051,-117.12782,Entire home/apt,175,3,21,2020-06-26,0.28,7,292,0,
1752549,Mid-Centry OBcean,9218327,Corey,,Ocean Beach,32.75133,-117.24466,Entire home/apt,250,3,147,2021-12-06,2.04,2,283,35,
1752551,Historic 2 Bdrm OB Spanish Casita,9218327,Corey,,Loma Portal,32.75008,-117.24284,Entire home/apt,250,3,81,2021-11-06,0.84,2,328,17,
1758781,"Room, Bath, Garage in Mission Beach.",9247073,Richard,,Mission Bay,32.76772,-117.25286,Private room,149,1,411,2021-12-13,4.20,1,0,52,
1762939,Mediterranean style private room in La Jolla area,9266843,Najia,,University City,32.86907,-117.22777,Private room,68,2,69,2018-09-30,0.72,1,2,0,
1785920,"""La Casita"" enchanting guest house",9372947,Maria Helene,,Old Town,32.75649,-117.18874,Entire home/apt,249,2,109,2021-11-14,1.10,1,341,21,
1792566,Charming cottage near Sunset Cliffs,9153966,Debbie,,Ocean Beach,32.74056,-117.25191,Entire home/apt,139,2,408,2021-11-01,4.13,1,89,34,
1798441,Quiet oasis in family neighborhood,2325715,Anne,,Rancho Penasquitos,32.94528,-117.11234,Private room,59,2,18,2017-04-30,0.19,1,42,0,
1811134,"Cozy Studio/Flat Steps to Ocean747- Sleeps 2, BBQ",874515,Luke,,Mission Bay,32.7677,-117.25116,Entire home/apt,139,3,29,2021-11-23,0.30,30,317,6,
1811602,Cozy Ocean Front Beach Cottage 1br 3825 -Sleeps 5,874515,Luke,,Mission Bay,32.78522,-117.25389,Entire home/apt,253,3,24,2021-11-26,0.32,30,353,5,
1814841,Pacific BeachCharmingVictorian 2+br- CLOSE TO ALL!,874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,282,3,8,2019-07-29,0.22,30,355,0,
1815604,"Walk distance to Pacific Beach, Amenities, Cozy",9444320,Kenia Siqueira,,Pacific Beach,32.80423,-117.23939,Private room,80,28,76,2021-12-05,0.91,1,281,6,
1815898,"Master Suite with 
Private bath and Bay views",26141,Violet And Bill,,Bay Park,32.79735,-117.18969,Private room,70,2,377,2021-12-04,4.02,3,0,54,
1831431,Urban Cottage Getaway,9579975,Tori,,North Hills,32.73898,-117.12886,Entire home/apt,120,2,263,2021-10-31,2.66,1,3,19,
1851985,Hidden Beach Oasis Sunset Cliffs; Small Pet OK,9671674,Lisa,,Ocean Beach,32.73481,-117.24957,Entire home/apt,707,5,119,2021-12-16,1.29,9,311,15,
1854742,Quiet Private room with own shower,9681550,Eva,,Sabre Springs,32.94966,-117.1014,Private room,300,4,11,2018-03-05,0.14,1,365,0,
1868816,1Br Home 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80175,-117.25532,Entire home/apt,131,2,474,2021-12-06,4.80,5,51,41,
1873103,OCEAN FRONT ★ Premier End Unit ★ Exclusive Patio,3017970,Surf Style,,Mission Bay,32.78052,-117.25318,Entire home/apt,563,3,27,2021-11-15,0.28,111,263,3,
1873431,California (S)-San Diego-Mission Valley 1 Bd Condo,602654,Rey,,West University Heights,32.76193,-117.15968,Entire home/apt,197,3,3,2016-01-06,0.03,4,60,0,
1875036,California (S)-San Diego-Mission Valley 2 Bd Condo,602654,Rey,,West University Heights,32.76175,-117.15862,Entire home/apt,244,3,2,2016-01-28,0.03,4,59,0,
1891351,Stunning SD Zen! Tub Rain Jet Shower Jacuzzi AC,9832430,Rick,,Midtown,32.7451,-117.15332,Entire home/apt,336,1,451,2021-11-28,4.61,15,355,42,
1891783,Apartment San Diego North Park,8669957,Yves,,North Hills,32.75618,-117.13058,Entire home/apt,89,90,9,2017-10-05,0.09,1,159,0,
1892515,Ocean View-Furnished Best for Traveling Nurses (3),9837317,Mary,,La Jolla,32.8093,-117.25843,Entire home/apt,160,90,0,,,1,346,0,
1897819,Adorable South Mission Studios 7- Sleeps up to 3,874515,Luke,,Mission Bay,32.76416,-117.2515,Entire home/apt,133,3,19,2021-11-08,0.24,30,355,10,
1897822,Pacific Beach Central 2BA/2BA- Close to Everything,874515,Luke,,Pacific Beach,32.80003,-117.2366,Entire home/apt,260,3,2,2019-07-07,0.05,30,358,0,
1898027,"Ocean View Beach Cottage-4BR,2BA (Read) -Sleeps 8",874515,Luke,,Mission Bay,32.78574,-117.25386,Entire home/apt,494,3,9,2021-10-15,0.10,30,318,5,
1906699,"Nice, quiet,private Room at North La Jolla/ UTC",9773685,Maryam,,University City,32.87119,-117.20409,Private room,69,3,41,2021-11-30,0.59,1,352,4,
1909693,Room/bath in sub penthouse,9859428,Byron,,Columbia,32.7174,-117.16901,Private room,100,90,0,,,1,365,0,
1917510,Great top-floor Little Italy condo,9007543,Aron,,Little Italy,32.72614,-117.16853,Entire home/apt,100,28,8,2020-12-20,0.12,1,107,1,
1931512,Canyon setting studio,332552,Peter,,College Area,32.75871,-117.07778,Entire home/apt,67,4,14,2020-03-27,0.18,6,203,0,
1950115,Luxury apt in spacious canyon home,332552,Peter,,College Area,32.76325,-117.0769,Entire home/apt,70,3,60,2020-01-19,0.62,6,9,0,
1956508,Ocean Beach Bungalow-Steps to Sand at Dog Beach,9172819,Dennis And Julie,,Ocean Beach,32.75358,-117.24973,Entire home/apt,228,3,85,2021-12-05,1.48,1,162,26,
1957356,"3. Master bedroom private bathroom WIFI,AC",7653310,John,,Mira Mesa,32.90486,-117.13717,Private room,70,31,109,2018-09-02,1.12,14,348,0,
1960851,Mission Beach Bayfront Condo,10132289,David,,Mission Bay,32.78159,-117.25227,Entire home/apt,225,3,26,2021-11-14,1.43,2,186,12,
1970250,"Kick Back in the Hot Tub at a Calm, Coastal-Themed Oasis",7151315,Richard,,Pacific Beach,32.80741,-117.25703,Entire home/apt,224,2,249,2021-12-12,2.72,7,188,46,
1970541,B - Mission Bay Private Studio Get Away-KING BED,10175136,Tom,,Bay Park,32.79151,-117.20133,Entire home/apt,99,6,41,2021-11-27,0.43,2,162,7,
1980637,WALK TO SDCC GASLAMP: Private Room in Loft,2327534,James,,Core,32.71632,-117.16166,Private room,95,7,13,2019-09-29,0.14,5,89,0,
1984267,Sunny and Bright Studio,8959661,Molly,,Pacific Beach,32.80291,-117.24146,Entire home/apt,147,4,236,2021-09-18,2.42,15,114,18,
1987740,"Bright, Clean & Airy 700-sq-ft Apartment Near All",10251942,Michael,,Bird Land,32.78371,-117.15913,Entire home/apt,129,4,51,2021-12-14,0.73,3,288,7,
2005108,2bed 2bath Close to All. Near ZOO with air.parking,7450232,Anthony,,West University Heights,32.76491,-117.14072,Entire home/apt,130,2,358,2021-12-06,3.86,2,93,44,
2012228,Peaceful Ocean themed Oasis,8381999,Jacqueline,,North Clairemont,32.8381,-117.19477,Private room,55,2,102,2021-10-31,1.06,6,79,7,
2020499,Best Location; close to bay but on quiet canyon,6412997,Christina,,Bay Ho,32.82037,-117.21092,Entire home/apt,569,7,23,2019-12-01,0.24,2,8,0,
2023443,"2. Close to Qualcomm UCSD,Clean,WIFI,AC,Parking",7653310,John,,Mira Mesa,32.90408,-117.13874,Private room,50,31,170,2021-02-05,1.77,14,264,1,
2043138,PB Pier Surfside Studio w/AC+parking+surfboards,263534443,Jesse,,Pacific Beach,32.79872,-117.2573,Entire home/apt,269,2,414,2021-12-05,4.97,33,173,65,
2055118,Marina District - Walk to Convention/Restaurants,10515275,Steven,,Marina,32.71204,-117.166924,Entire home/apt,130,8,31,2021-12-05,0.58,1,7,4,
2057123,"Silver Terrace Delight by Old Town, Sea World, Bay",2385909,James,,Moreno Mission,32.76622,-117.18934,Entire home/apt,134,2,214,2021-11-28,2.27,5,27,68,
2083989,Private Guest Suite - 4 blocks from beach,10644072,Cliff,,Loma Portal,32.74974,-117.2416,Entire home/apt,99,1,506,2021-12-02,5.49,1,207,59,
2088659,**South Mission Beach-front House**,10661250,Brady,,Mission Bay,32.7652,-117.25172,Entire home/apt,75,1,4,2018-05-25,0.04,1,0,0,
2092631,Modern 3 bdrm Apt in Banker's Hill,10626300,Shihomi,,Park West,32.72905,-117.1613,Entire home/apt,163,1,369,2021-12-05,4.09,1,159,57,
